Denumire,Numar inreg Reg National,Starea actuala,sediu schimbat,organizatia trece in circumscriptia altei instante,Judet,Localitate,Adresa,Scopul initial,Modificari ale scopului 1,Modificari ale scopului 2,Modificari ale scopului 3,Modificari ale scopului 4,Modificari ale scopului 5,HG utilitate publica,Data HG utilitate publica,
"ARGESUL" A ASOCIATILOR PENTRU PROTECTIA CONSUMATORILOR,1/C/1995,,,,ARGES,PITESTI,STR. ZORILOR NR.22,NELUCRATIV, NON-PROFIT,,,,,,,,
"COGNOSIS" FEDERATIA ASOCIATILOR STUDENTILOR LA PSIHOLOGIE SI STIINTELE EDUCATIEI DIN ROMANIA,64/C/2007,,,,SIBIU,Sibiu,Str. Lucian Blaga nr. 2A,De a sustine si promova initiativele asociatiilor studentilor la Psihologie si Stiintele Educatiei din Romania,,,,,,,,
"FEDERAŢIA  NAŢIONALĂ "UNIREA" A PENSIONARILOR DIN ROMÂNIA",80/C/2006,,,,BUCURESTI,Bucureşti,str. Afluentului nr. 17, sector 1,- APARA INTERESELE MEMBRILOR CONFEDERATIEI UNIREA PE PLAN ECONOMIC, SOCIAL SI CULTURAL,- foloseste toate caile si mijloacele, precum si forta de actiune a organizatiilor componente în promovarea si apararea drepturilor pensionarilor ce decurg din Constitutia României si legislatia în vigoare,,,,,,,
"FEDERAŢIA DEMOCRATĂ A ROMILOR - FEDER",3/C/2016,,,,BUCURESTI,BUCUREŞTI, STR. ALEXANDRU BĂLĂŞANU NR. 8, CORP A, SUBSOL, CAMERA 2, SECTOR 4,,6.1.	Scopul principal al FEDERAŢIEI DEMOCRATE A ROMILOR - FeDeR constă în promovarea, apărarea şi reprezentarea intereselor comunităţilor de romi din România, în vederea asigurării unei dezvoltări socio-economice a acestora, pe principii de echitate socială, nediscriminare si autodeterminare.,,,,,,,,
"FEDERATIA DIN TRANSPORTURI SI SERVICII PUBLICE "ATU-ROMÂNIA",10/C/2010,,,,BUCURESTI,BUCURESTI,STR. VICTOR EFITIMIU NR.2, SECTOR 1,de a uni eforturile Sindicatelor membre în vederea obtinerii, pastrarii si apararii drepturilor colective, precum si negocierea Contractului Colectiv de Munca la diferite nivele. Sindicatele membre ale Federatiei "ATU_ROMÂNIA" au autonomie deplina juridica, financiara si patrimoniala. Federatia "ATU-ROMÂNIA" poate desfasura orice actiune cu caracter social, economic, cultural, educaativ, în conditiile legii si se poate afilia în functie de interesul propriu la orice organizatie interna sau internationala.,,,,,,,,
"FEDERAŢIA DISTRIBUITORILOR ŞI REPARATORILOR AUTORIZAŢI DE AUTOVEHICULE DIN ROMÂNIA - FEDRA",22/C/2011,radiata,,,BUCURESTI,BUCUREŞTI,ŞOS. ODĂI NR.219-225, CAMERA NR.3, SECTOR 1; SEDIUL ALES: SCA POPOVICI NIŢU ASOCIAŢII- BUCUREŞTI, CALEA DOROBANŢI NR.239, ET.6, SECTOR 1,promovarea, reprezentarea, susţinerea şi apărarea intereselor economice, tehnice şi juridice ale membrilor săi, în raporturile cu instituţiile publice, sindicate şi patronate, precum şi în raporturile cu alte entităţi juridice naţionale şi internaţionale.,,,,,,,,
"FEDERAŢIA MARELUI ORIENT AL ROMÂNIEI" "FEDERAŢIA M.O.A.R.",204/C/2016,,,,BUCURESTI,BUCUREŞTI,STR. FLOARE ALBASTRĂ NR. 22, SECTOR 3,activităţilor Federaţiei se înscrie generic, potrivit legii, în sfera activităţilor de reprezentare, de coordonare şi urmărire scopului comun al membrilor săi, conform Actelor constitutive ale fiecăruia dintre aceştia.,,,,,,,,
"FEDERATIA NATIONALA MINE ENERGIE",134/C/2002,,,,BUCURESTI,str.Mendeleev nr.34-35, sector 1,Str.Ion Câmpineanu nr.20, etaj 6, sector 1 Tel.310.02.54; 312.74.12,- considerând ca omul este elementul esential al productiei de bunuri si al progresului social, scopul principal este studiul, promovarea, reprezentarea si apararea intereselor materiale morale si spirituale a tuturor lucratorilor din minerit, geologie si conexe si lupta pentru crearea structurilor economice, sociale, culturale si politice, care sa permita realizarea acestor deziderate.,,,,,,,,
"FEDERATIA NATIONALA MINE ENERGIE",42/C/2003,,,,BUCURESTI,BUCURESTI,STR.ION CÂMPINEANU NR.20, SECTOR 1,- a) de a-si face cunoscute principiile si a le aplica în viata economica si sociala, contribuind activ la dezvoltarea si integrarea comunitatilor mineresti într-o Românie democratica, întemeiata pe valorile moralei crestine;,,,,,,,,
"FEDERATIA PATRONALA ENERGETICA" - FED."E",39/C/2003,,,,BUCURESTI,BUCUREŞTI,STR.GRIGORE ALEXANDRESCU NR.9, SECTOR 1,- stabilirea unei strategii pentru dezvoltarea energetică a României;,,,,,,,,
"FEDERATIA PATRONATELOR DIN BUCURESTI"- F.P.B.,68/C/2006,,,,BUCURESTI,BUCURESTI,B-DUL ION MIHALACHE NR.321, SECTORUL 1,a) Creşterea si îmbunatatirea gradului de reprezentarea sociala a Patronatului în relatiile cu partenerii de dialog social, în special la nivelul euro-regional.,,,,,,,,
"FEDERAŢIA ROMÂNĂ DE TAEKWONDO W.T."
conform "Dovada disponibilităţii denumirii" nr. 169215, din data de 11.07.2018, emisă de Ministerul Justiţiei.,66/C/2000,,,,BUCURESTI,BUCUREŞTI,Punct de lucru: Bucureşti, Calea Piscului nr. 10, incinta Sala Polivalentă, et. 2, birourile 4, 5 şi 6, sector 4,- Să organizeze, să conducă, să controleze şi să dezvolte activitatea în domeniul Taekwondo WTF, să stabilească reglementările pentru atingerea acestui scop, să acţioneze în vederea aplicării prevederilor acestora şi să se consacre în tot ceea ce priveşte aceste activităţi sportive;,Art. 11. Scopul Federaţiei Române de Taekwondo WTF:,,,,,,,
"FEDERATIA ROMANA DE TIR SPORTIV",41/C/2002,,,,BUCURESTI,BUCURESTI,STR.VADUL MOLDOVEI NR.14, SECTOR 1,- promovarea, organizarea, sprijinul şi controlul activităţii de tir sportiv din România, sub toate formele sale, fără discriminări politice, rasiale sau religioase;,Federatia poate înfiinta societati comerciale. Dividendele obţinute din activitatăţile acestor societăţi comerciale, dacă nu se reinvestesc în aceleaşi societăţi comerciale, se folosesc în mod obligatoriu pentru realizarea scopului Federaţiei".,,,,,,,
