Denumire,Numar inreg Reg National,Starea actuala,sediu schimbat,organizatia trece in circumscriptia altei instante,Tara,Judet,Localitate,Adresa,Scopul initial,Modificari ale scopului 1,Modificari ale scopului 2,Modificari ale scopului 3,HG utilitate publica,Data HG utilitate publica,
"THE AMERICAN INTERNATIONAL SCHOOL OF BUCHAREST" - FILIALA DIN ROMANIA,3/E/2009,,,,S.U.A.,,,2711 CENTERVILLE ROAD, SUITE 400, WILMINGTON, DELAWARE, REGIUNEA NEW CASTLE
SEDIUL DIN ROMÂNIA- SOS. PIPERA-TUNARI NR.196, LOCALITATEA VOLUNTARI, JUDEŢUL ILFOV,The American International School of Bucharest va avea si va exercita toate puterile, drepturile si privilegiile pe care o organizatie non-profit le poate avea si exercita în Romnia si va fi autorizata sa efectueze orice activitati legale, cu conditia însa de a actiona exclusiv pentru a promova scopurile caritabile si educative ale fondatorului.,,,,,,
"UNIVERSITY RESEARCH CORPORATION INTERNATIONAL (URCI) INSTITUTIONAL REFORM AND THE INFORMAL SECTOR (IRIS CENTER)"-"IRIS CENTER ROMANIA",1/E/2001,,,,S.U.A.,,MARYLAND 20742,,OFFICE OF THE PRESIDENT, UNIVERSITY OF MARYLAND, COLLEGE PARK,îmbunătăţirea mediului de afaceri din România şi stimularea întreprinderilor mici şi mijlocii, prin:,,,,,,
AMERICAN COUNCILS FOR INTERNATIONAL EDUCATION: ACTR/ACCELS, ING.,1/E/2018,,,,S.U.A. 21202,,BALTIMORE, MARYLAND, PUNCT DE LUCRU: WASHINGTON DC 200136,7, ST. PAUL STREET, SUITE 820 - PUNCT DE LUCRU 1828 L STREET NW, SUITE 1200,asigurarea dezvoltării educaţiei, formării şi cercetării la nivel internaţional,,,,,,
ASOCIATIA "COPIII RO",5/E/2004,,,,ELVETIA,,SCHLIERN, KONIZ,CANTONUL BERNA, MUHLERNSTRASSE 246-3098,"Integrarea în societate" presupune derularea de acţiuni care urmăresc dobândirea încrederii în forţele proprii , conturarea propriei personalităţi a subiecţilor şi exersarea stării de independenţă, managerizarea veniturilor proprii şi a banului public, îngrijirea ănătăţii, implicarea în procesul muncii, conducerea gospodăriei, petrecerea timpului liber;,- îmbunatatirea situatiei copiilor si tinerilor români în dificultate, în mod special în domeniile scolarizarii, instruirii sanatatii si integrarii sociale si profesionale  si sau/a familiilor acestora,,,,,
ASOCIATIA "INTERNATIONAL ROAD SAFETY ACADEMY ASSOCIATION",1/E/2008,,,,OLANDA,,AMSTERDAM,ZEKERINGSTRAAT 17, 1014 BM, PO. BOX 14852, 1001LJ,

SEDIUL DIN ROMÂNIA: BUCURESTI: BD.I. BRATIANU, NR.39, SC.2, ET.8, AP.38, SECTOR 3.,5.1. Reprezentanta ASOCIATIEI "International Road Safetx Academy - IRSA Association" are ca scop promovarea si contributia activa la cresterea gradului de siguranta rutiera a tuturor participantilor la trafic pentru asigurarea exercitarii libere si în conditii de siguranta a dreptului la mobilitate în conformitate cu Declaratia Universala a Drepturilor Omului,,,,,,
ASOCIATIA INTERNATIONALA DE TRANSPORT AERIAN IATA,1/E/1998,,,,CANADA,BUCURESTI,Bucureşti,Clădirea America House, Şoseaua Nicolae Titulescu nr. 4-8, Aripa de Vest, etaj 2, sectorul 1, cod poştal 011141,Promovarea transportului aerian sigur, regulat si economic;,,,,,,
ASOCIAŢIA COPIII RO,3/E/2004,,,,ELVEŢIA,,CANTONUL BERNA - SCHLIERN,MUHLERNSTRASSE 246-3098,- îmbunătăţirea situaţiei copiilor şi tinerilor români cu handicap, în mod special în domeniile şcolarizării, instruirii, sănătăţii şi integrării sociale.,,,,,,
ASOCIAŢIA HISPANO-ROMÂNĂ DIN CASTILLA LA MANCHA,1/E/2013,,,,SPANIA,,CASTILLA LA MANCHA, CIUDAD REAL,PLAZA DE LA CONSTITUCION NR.6, BAJO, CP, 13001,de a angaja personal pentru activităţile ce se vor desfăşura pe teritoriul României în beneficiul Asociaţiei, de a încheia contracte în nume propriu cu orice organisme, autorităţi publice şi private necesare pentru desfăşurarea activităţii Reprezentanţei pe teritoriul României.,,,,,,
ASOCIAŢIA INTERNAŢIONALĂ A APEI,1/E/2015,,,, MAREA BRITANIE ,,LONDRA SW1H 0QS,BUCUREŞTI, SECTOR 6, SPLAIUL INDEPENDENŢEI 202H, BLOC 2, TRONSON 2, SC. B, ET. 2, APARTAMENT 16, CAMERA 1,este nepatrimonial şi constă în desfăşurarea de activităţi de informare, educare, instruire şi cercetare prin promovarea de scheme de management al apei în interes public.,,,,,,
ASOCIAŢIA UNIVERSITĂŢILOR POPULARE GERMANE,2/E/2001,,,,GERMANIA,,Str. Slănic nr.12, et.3, ap.4, sect.3,Bucureşti, str. Jules Michelet nr.9, sector 1,1. acordarea de sprijin şi consultanţă şi desfăşurarea în comun a măsurilor convenite în cadrul cooperării dintre Asociaţia Universităţilor Populare Germane şi institutele partenere române în domeniul educaţiei adulţilor;,,,,,,
BIROUL REGIONAL AL CONSILIULUI INTERNATIONAL PENTRU COMBATEREA ALCOOLISMULUI SI A ALTOR TIPURI DE DEPENDENTA (ICAA) PENTRU EUROPA DE EST SI ASIA CENTRALA,3026/A/2004,,,,ELVETIA,,BUCURESTI,Bucuresti, str. Poarta Alba nr.2-4, bl.1098A, sc.1, et.2, ap.14, sector 6,- scopurile Biroului Regional ICAA consta în diminuarea si prevenirea actiunii nocive a alcoolului si a altor substante stupefiante, combaterea altor tipuri de dependenta.,,,,,,
CAMERA DE COMERT SI INDUSTRIE ELENO-ROMANA,1/E/2010,,,,GRECIA,,B-DUL OCTAVIAN GOGA NR.2,BUCUREŞTI, STR. DR. IACOB FELIX NR. 63-69, CLĂDIREA PREMIUM PLAZA, ET.3,Scopul Reprezententei se identifica cu scopul Camerei asa cum acesta este descris în articolul 5 al Statutului Camerei.,,,,,,
